CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-68,-78,-67,-83,-70,-80,-71,-85,D05
-64,-79,-66,-82,-72,-80,-73,-84,D05
-70,-79,-68,-80,-69,-83,-72,-85,D05
-67,-78,-67,-79,-71,-84,-68,-84,D05
-70,-81,-67,-81,-66,-83,-70,-83,D05
-68,-76,-69,-81,-67,-81,-69,-83,D05
-69,-80,-64,-78,-69,-83,-71,-83,D05
-69,-81,-67,-80,-67,-84,-70,-84,D05
-69,-80,-65,-79,-66,-80,-72,-84,D05
-69,-80,-67,-78,-68,-80,-70,-83,D05
-68,-80,-69,-80,-66,-79,-71,-83,D05
-69,-80,-67,-78,-67,-83,-71,-84,D05
-69,-78,-67,-82,-70,-79,-69,-83,D05
-68,-79,-64,-81,-68,-84,-71,-83,D05
-68,-78,-68,-80,-68,-81,-70,-83,D05
-69,-79,-65,-80,-65,-77,-70,-84,D05
-69,-79,-67,-80,-67,-81,-70,-84,D05
-69,-80,-69,-80,-65,-79,-70,-85,D05
-67,-81,-68,-79,-67,-81,-71,-84,D05
-69,-80,-67,-79,-67,-84,-71,-86,D05
-69,-80,-67,-78,-67,-80,-69,-82,D05
-69,-79,-68,-79,-69,-82,-68,-85,D05
-68,-80,-68,-81,-67,-80,-70,-86,D05
-69,-80,-68,-79,-67,-81,-70,-84,D05
-63,-80,-69,-88,-82,-94,-72,-84,D06
-66,-78,-68,-93,-77,-92,-72,-81,D06
-62,-78,-67,-93,-71,-89,-72,-79,D06
-62,-77,-68,-88,-69,-91,-73,-81,D06
-64,-78,-68,-93,-69,-91,-73,-81,D06
-64,-77,-67,-88,-68,-92,-71,-81,D06
-63,-78,-70,-89,-68,-90,-72,-82,D06
-63,-79,-67,-90,-68,-88,-75,-80,D06
-63,-79,-69,-90,-68,-91,-74,-82,D06
-63,-80,-67,-90,-67,-87,-72,-82,D06
-64,-77,-67,-90,-68,-90,-74,-82,D06
-64,-78,-68,-87,-69,-91,-72,-81,D06
-62,-80,-67,-90,-67,-92,-74,-79,D06
-64,-80,-68,-88,-68,-94,-73,-82,D06
-65,-80,-67,-89,-68,-91,-73,-82,D06
-63,-79,-67,-91,-67,-88,-73,-82,D06
-64,-79,-67,-89,-66,-91,-75,-82,D06
-62,-79,-67,-89,-66,-91,-72,-81,D06
-64,-79,-67,-89,-69,-93,-71,-81,D06
-64,-80,-67,-94,-68,-87,-71,-83,D06
-62,-79,-68,-92,-70,-89,-72,-82,D06
-63,-80,-68,-92,-70,-91,-72,-81,D06
-65,-78,-67,-90,-64,-90,-72,-81,D06
-67,-84,-69,-91,-68,-88,-73,-81,D06
-67,-82,-68,-94,-76,-89,-71,-80,D06
-65,-79,-66,-90,-73,-88,-72,-81,D06
-64,-78,-68,-91,-70,-92,-72,-82,D06
-65,-78,-68,-91,-69,-90,-71,-81,D06
-64,-79,-69,-90,-72,-90,-72,-82,D06
-63,-79,-68,-89,-70,-89,-73,-82,D06
-65,-80,-66,-87,-69,-84,-71,-81,D06
-62,-78,-68,-92,-68,0,-72,-82,D06
-71,-83,-77,-84,-67,-88,-67,-88,D07
-67,-89,-73,-85,-66,-88,-71,-89,D07
-62,-83,-71,-84,-73,-89,-71,-89,D07
-62,-88,-73,-84,-75,-88,-73,-86,D07
-64,-86,-72,-84,-75,-86,-70,-85,D07
-62,-88,-74,-84,-72,-89,-70,-86,D07
-63,-86,-73,-84,-75,-87,-71,-85,D07
-63,-87,-75,-83,-75,-87,-71,-85,D07
-64,-88,-74,-86,-73,-89,-71,-84,D07
-62,-87,-72,-83,-74,-88,-71,-86,D07
-63,-92,-73,-84,-74,-91,-70,-84,D07
-63,-88,-74,-80,-74,-88,-71,-86,D07
-63,-89,-73,-82,-76,-88,-70,-84,D07
-66,-89,-73,-83,-71,-90,-71,-85,D07
-62,-87,-74,-82,-76,-87,-71,-83,D07
-64,-85,-74,-84,-74,-90,-69,-87,D07
-64,-88,-73,-84,-75,-87,-69,-85,D07
-64,-87,-73,-82,-70,-87,-71,-86,D07
-63,-87,-73,-83,-73,-89,-70,-82,D07
-64,-84,-74,-83,-73,-88,-72,-85,D07
-61,-88,-73,-84,-73,-89,-71,-86,D07
-65,-88,-74,-85,-73,-88,-71,-86,D07
-62,-86,-74,-83,-73,-88,-72,-86,D07
-64,-86,-73,-82,-72,-88,-71,-86,D07
-62,-87,-74,-84,-73,-88,-70,-85,D07
-62,-88,-73,-84,-73,-89,-71,-86,D07
-64,-88,-73,-82,-72,-88,-72,-84,D07
-64,-87,-74,-85,-71,-89,-71,-86,D07
-63,-87,-75,-83,-74,-87,-67,-87,D07
-64,-88,-74,-83,-73,-88,-71,-86,D07
-64,-88,-74,-84,-72,-88,-73,-86,D07
-63,-88,-74,-84,-74,-89,-71,-89,D07
-64,-90,-73,-85,-70,0,-71,-92,D07
-61,-73,-69,-86,-75,-84,-84,-83,D08
-61,-75,-71,-85,-76,-85,-83,-82,D08
-61,-75,-69,-88,-76,-85,-84,-85,D08
-61,-74,-69,-86,-76,-87,-84,-84,D08
-60,-75,-70,-87,-76,-86,-83,-84,D08
-60,-75,-70,-86,-76,-86,-84,-85,D08
-60,-75,-68,-86,-76,-86,-84,-85,D08
-60,-74,-70,-86,-78,-83,-87,-84,D08
-60,-73,-70,-87,-77,-83,-85,-82,D08
-61,-75,-69,-87,-77,-87,-84,-83,D08
-61,-73,-69,-86,-77,-86,-82,-84,D08
-60,-76,-69,-86,-76,-87,-86,-84,D08
-61,-73,-69,-87,-74,-86,-83,-84,D08
-60,-75,-70,-85,-77,-86,-84,-82,D08
-60,-74,-71,-88,-77,-87,-81,-84,D08
-60,-76,-69,-88,-78,-84,-82,-82,D08
-60,-72,-70,-89,-78,-86,-85,-82,D08
-60,-73,-71,-88,-77,-86,-86,-82,D08
-60,-76,-69,-88,-78,-87,-83,-85,D08
-60,-74,-69,-86,-76,-85,-91,-84,D08
-62,-76,-71,-86,-75,-86,-85,-83,D08
-60,-73,-70,-88,-78,-88,-85,-82,D08
-60,-75,-72,-87,-73,-93,-77,-84,D08
-61,-76,-71,-86,-74,-87,-82,-87,D08
-62,-74,-67,-90,-79,-88,-89,-86,D08
-60,-72,-70,-88,-79,-84,-90,-83,D08
-58,-76,-68,-89,-77,-88,-84,-88,D08
-61,-81,-69,-85,-81,-89,-80,-89,D08
-59,-75,-71,-88,-73,-85,-83,-85,D08
-59,-76,-69,-86,-77,-87,-82,-84,D08
-61,-74,-70,-89,-77,-86,-85,-86,D08
-60,-73,-68,-88,-76,-87,-82,-85,D08
-76,-78,-76,-92,-62,-76,-73,-88,E00
-74,-80,-77,-91,-62,-75,-74,-87,E00
-78,-78,-76,-93,-62,-77,-75,-85,E00
-73,-80,-77,-95,-62,-77,-75,-85,E00
-77,-78,-77,-92,-60,-77,-77,-87,E00
-74,-79,-77,-92,-58,-75,-77,-86,E00
-76,-77,-76,-94,-61,-77,-73,-87,E00
-76,-86,-76,-95,-60,-75,-76,-87,E00
-76,-78,-74,-94,-62,-76,-78,-87,E00
-76,-78,-77,-92,-61,-76,-73,-86,E00
-72,-77,-76,-92,-62,-78,-77,-88,E00
-76,-80,-75,-95,-61,-75,-69,-87,E00
-76,-78,-75,-93,-61,-76,-75,-87,E00
-75,-82,-76,-91,-61,-76,-74,-87,E00
-75,-79,-79,-92,-60,-75,-76,-86,E00
-76,-77,-76,-92,-61,-78,-76,-85,E00
-72,-79,-77,-91,-62,-76,-77,-86,E00
-76,-78,-76,-93,-61,-76,-74,-87,E00
-76,-79,-77,-92,-62,-78,-73,-87,E00
-76,-79,-77,-92,-61,-76,-76,-86,E00
-76,-77,-76,-92,-62,-76,-78,-87,E00
-77,-78,-77,-91,-62,-77,-73,-88,E00
-76,-78,-77,-93,-56,-77,-71,-86,E00
-74,-78,-76,-94,-61,-77,-76,-87,E00
-75,-77,-76,-93,-61,-78,-74,-85,E00
-76,-78,-77,-93,-62,-75,-76,-87,E00
-76,-77,-77,-94,-61,-77,-77,-86,E00
-76,-77,-76,-93,-61,-78,-75,-87,E00
-77,-75,-77,-88,-63,-77,-73,-88,E00
-78,-77,-77,-91,-63,-78,-77,-89,E00
-80,-76,-79,-95,-63,-77,-77,-88,E00
-82,-78,-79,-92,-64,-76,-76,0,E00
-74,-91,-76,-92,-63,-72,-80,-87,E01
-74,-94,-75,-91,-65,-72,-79,-89,E01
-73,-93,-73,-91,-60,-72,-73,-90,E01
-75,-93,-71,-89,-63,-75,-76,-93,E01
-74,-94,-73,-90,-64,-74,-76,-91,E01
-77,-94,-73,-94,-63,-73,-78,-89,E01
-76,-93,-73,-90,-63,-69,-77,-89,E01
-73,-92,-77,-93,-63,-72,-80,-92,E01
-78,-93,-72,-88,-62,-70,-79,-89,E01
-72,-92,-75,-92,-65,-71,-78,-92,E01
-71,-95,-72,-92,-60,-71,-76,-89,E01
-74,-91,-73,-90,-65,-65,-75,-88,E01
-75,-90,-71,-91,-67,-72,-78,-94,E01
-72,-90,-74,-86,-60,-70,-78,-89,E01
-72,-94,-72,-88,-64,-72,-82,-89,E01
-73,-94,-69,-89,-64,-70,-76,-89,E01
-73,-89,-72,-87,-62,-73,-81,-85,E01
-72,-90,-72,-89,-64,-73,-78,-87,E01
-74,-94,-73,-87,-62,-69,-80,-88,E01
-74,-92,-73,-92,-64,-70,-80,-89,E01
-75,-92,-72,-90,-61,-72,-79,-88,E01
-72,-94,-74,-92,-68,-73,-80,-90,E01
-72,-95,-71,-92,-64,-72,-78,-88,E01
-73,-96,-73,-91,-66,-69,-76,-88,E01
-72,-93,-73,-90,-66,-71,-75,-92,E01
-72,-92,-75,-90,-65,-70,-76,-95,E01
-71,-93,-74,-91,-63,-72,-76,-90,E01
-70,-92,-75,-93,-63,-73,-76,-91,E01
-72,-93,-76,-89,-64,-70,-76,-95,E01
-71,-94,-75,-90,-70,-70,-76,0,E01
-71,-90,-74,-92,-68,-70,-73,0,E01
-73,-94,-77,-91,-63,-67,-72,0,E01
-80,-90,-75,-90,-61,-79,-78,-88,E02
-80,-78,-73,-90,-60,-76,-81,-89,E02
-93,-85,-71,-92,-67,-80,-78,-85,E02
-84,-88,-74,-91,-62,-77,-81,-89,E02
-79,-82,-71,-91,-61,-79,-80,-94,E02
-81,-85,-71,-92,-61,-81,-78,-91,E02
-82,-84,-73,-91,-62,-79,-80,-92,E02
-83,-84,-72,-91,-62,-79,-80,-91,E02
-82,-84,-73,-92,-60,-79,-80,-90,E02
-82,-83,-72,-91,-63,-80,-80,-91,E02
-83,-85,-72,-91,-63,-80,-83,-90,E02
-81,-82,-72,-92,-62,-79,-84,-92,E02
-78,-81,-73,-94,-63,-79,-84,-90,E02
-80,-82,-73,-91,-63,-81,-85,-90,E02
-80,-82,-73,-92,-63,-79,-83,-90,E02
-80,-81,-73,-91,-62,-81,-84,-90,E02
-80,-83,-73,-91,-61,-80,-88,-90,E02
-80,-84,-74,-89,-60,-79,-83,-88,E02
-80,-86,-72,-90,-61,-79,-81,-92,E02
-77,-81,-72,-90,-63,-77,-83,-92,E02
-81,-83,-73,-90,-61,-78,-84,-91,E02
-84,-84,-72,-90,-62,-79,-86,-90,E02
-77,-83,-74,-91,-59,-79,-83,-94,E02
-80,-84,-70,-88,-64,-81,-88,-89,E02
-87,-82,-75,-84,-61,-77,-80,-89,E02
-84,-87,-75,-89,-63,-80,-86,-90,E02
-81,-86,-71,-87,-75,-79,-91,-93,E02
-78,-88,-76,-85,-74,-82,-78,-92,E02
-81,-90,-75,-88,-69,-78,-79,-92,E02
-82,-87,-74,-86,-68,-83,-77,-92,E02
-81,-84,-74,-86,-68,-84,-80,-91,E02
-81,-83,-71,-90,-69,-82,-82,-90,E02
-80,-90,-80,-87,-50,-92,-68,-93,E03
-77,-85,-77,-85,-50,-83,-67,-87,E03
-77,-84,-74,-83,-50,-86,-70,-90,E03
-80,-84,-77,-83,-50,-85,-68,-88,E03
-80,-83,-76,-86,-50,-87,-69,-90,E03
-84,-83,-76,-85,-54,-87,-69,-89,E03
-79,-82,-76,-84,-53,-86,-69,-88,E03
-78,-83,-76,-87,-54,-87,-68,-89,E03
-83,-83,-76,-87,-54,-82,-67,-87,E03
-79,-87,-75,-85,-52,-85,-67,-87,E03
-74,-87,-76,-87,-53,-86,-70,-92,E03
-75,-82,-75,-87,-53,-85,-68,-91,E03
-77,-85,-76,-85,-54,-87,-68,-93,E03
-75,-83,-75,-88,-54,-85,-67,-90,E03
-74,-83,-73,-85,-53,-91,-70,-88,E03
-80,-80,-74,-88,-53,-85,-70,-91,E03
-73,-83,-80,-87,-54,-86,-67,-87,E03
-76,-82,-78,-85,-54,-88,-68,-87,E03
-75,-81,-75,-86,-53,-88,-67,-90,E03
-81,-80,-79,-83,-54,-89,-67,-93,E03
-83,-84,-76,-85,-53,-87,-69,-87,E03
-77,-81,-76,-86,-58,-94,-69,-88,E03
-78,-85,-77,-86,-63,-87,-70,-90,E03
-78,-84,-78,-87,-68,-89,-71,-90,E03
-79,-83,-79,-85,-53,-86,-69,-90,E03
-84,-83,-77,-87,-63,-89,-68,-91,E03
-83,-83,-78,-89,-67,-87,-68,-89,E03
-84,-88,-79,-90,-66,-91,-69,-86,E03
-82,-83,-79,-86,-67,-90,-72,-89,E03
-78,-83,-77,-87,-65,-91,-68,-91,E03
-80,-81,-79,-86,-61,-89,-70,-90,E03
-80,-82,-78,-86,-62,-88,-70,0,E03
-73,-84,-70,-95,-62,-94,-67,-81,E04
-76,-79,-71,-91,-60,-91,-69,-79,E04
-76,-80,-71,-85,-60,-90,-66,-79,E04
-72,-80,-72,-89,-61,-90,-66,-78,E04
-71,-79,-68,-89,-63,-92,-69,-79,E04
-67,-81,-71,-88,-66,-94,-64,-80,E04
-73,-79,-70,-89,-65,-93,-68,-80,E04
-74,-80,-70,-87,-67,-94,-65,-79,E04
-78,-77,-70,-83,-67,-93,-66,-82,E04
-73,-77,-70,-86,-64,-94,-66,-84,E04
-75,-77,-70,-91,-69,-94,-68,-78,E04
-75,-78,-71,-85,-67,-90,-62,-78,E04
-76,-80,-72,-94,-64,-89,-64,-81,E04
-75,-80,-71,-93,-65,-89,-64,-80,E04
-76,-82,-71,-91,-64,-90,-63,-80,E04
-77,-80,-69,-90,-65,-87,-63,-78,E04
-81,-85,-69,-87,-65,-89,-61,-79,E04
-74,-78,-69,-94,-63,-93,-68,-78,E04
-76,-75,-70,-84,-69,-91,-70,-78,E04
-75,-78,-70,-89,-67,-91,-66,-82,E04
-75,-78,-68,-89,-65,-88,-69,-79,E04
-76,-77,-70,-85,-64,-89,-69,-80,E04
-76,-77,-70,-89,-66,-92,-70,-79,E04
-85,-76,-72,-83,-63,-91,-70,-80,E04
-81,-80,-69,-94,-64,-86,-64,-78,E04
-78,-76,-72,-86,-64,-93,-70,-81,E04
-77,-79,-71,-86,-68,-92,-68,-80,E04
-77,-80,-72,-90,-61,-89,-68,-79,E04
-75,-77,-69,-85,-62,-93,-70,-79,E04
-73,-80,-77,-88,-66,-94,-70,-80,E04
-71,-76,-81,-87,-65,-96,-69,-79,E04
-73,-84,-76,-84,-66,-86,-68,-82,E04
-84,-83,-69,-76,-61,-87,-78,-84,E05
-76,-94,-74,-78,-64,-85,-85,-80,E05
-78,-89,-71,-78,-61,-87,-77,-87,E05
-79,-89,-70,-77,-62,-87,-77,-85,E05
-84,-92,-69,-78,-61,-89,-73,-85,E05
-72,-90,-72,-79,-62,-92,-78,-87,E05
-80,-89,-70,-80,-61,-94,-74,-83,E05
-73,-90,-70,-78,-61,-93,-76,-88,E05
-67,-88,-72,-79,-63,-93,-78,-85,E05
-79,-90,-69,-79,-61,-90,-75,-85,E05
-81,-87,-71,-77,-63,-91,-75,-84,E05
-81,-87,-71,-78,-62,-89,-73,-87,E05
-82,-86,-71,-77,-63,-91,-73,-83,E05
-85,-90,-73,-79,-64,-91,-74,-83,E05
-84,-91,-70,-78,-64,-93,-72,-87,E05
-79,-89,-70,-78,-62,-93,-72,-84,E05
-76,-90,-70,-78,-65,-93,-72,-82,E05
-80,-85,-69,-78,-64,-94,-70,-81,E05
-77,-82,-70,-78,-62,-93,-70,-85,E05
-77,-91,-71,-78,-63,-92,-74,-87,E05
-75,-85,-69,-80,-62,-92,-74,-86,E05
-76,-84,-69,-80,-63,-90,-73,-89,E05
-81,-85,-71,-79,-64,-90,-70,-87,E05
-79,-87,-69,-79,-62,-93,-71,-90,E05
-78,-88,-68,-79,-67,-91,-74,-82,E05
-78,-91,-70,-78,-67,-92,-74,-83,E05
-79,-90,-70,-78,-64,-93,-75,-83,E05
-76,-89,-69,-80,-62,-91,-75,-86,E05
-76,-90,-69,-79,-63,-92,-74,-82,E05
-75,-88,-72,-80,-61,-87,-74,-88,E05
-77,-93,-70,-78,-63,-89,-74,-86,E05
-78,-89,-68,-77,-63,-89,-70,0,E05
-67,-87,-73,-89,-69,-89,-74,-83,E06
-65,-80,-76,-92,-71,-91,-74,-84,E06
-73,-80,-77,-87,-74,-87,-75,-83,E06
-73,-83,-77,-86,-74,-88,-73,-85,E06
-76,-80,-75,-89,-71,-89,-74,-82,E06
-68,-80,-79,-88,-75,-87,-76,-84,E06
-74,-83,-73,-88,-78,-91,-74,-83,E06
-81,-84,-78,-85,-79,-89,-73,-81,E06
-73,-89,-78,-91,-76,-89,-75,-87,E06
-71,-82,-78,-88,-76,-89,-73,-84,E06
-70,-84,-77,-89,-81,-89,-72,-85,E06
-70,-82,-79,-92,-78,-89,-76,-85,E06
-71,-82,-75,-90,-80,-93,-72,-84,E06
-69,-81,-77,-93,-77,-86,-73,-85,E06
-71,-81,-84,-91,-79,-90,-72,-85,E06
-70,-81,-76,-91,-78,-87,-74,-85,E06
-70,-81,-76,-93,-79,-89,-74,-86,E06
-70,-84,-77,-91,-80,-90,-73,-88,E06
-70,-82,-78,-93,-76,-89,-72,-85,E06
-70,-83,-78,-91,-77,-90,-74,-86,E06
-73,-81,-82,-91,-74,-91,-74,-84,E06
-70,-80,-78,-92,-75,-90,-73,-86,E06
-70,-81,-78,-88,-75,-90,-71,-85,E06
-70,-83,-79,-90,-72,-92,-73,-85,E06
-72,-82,-75,-88,-69,-90,-73,-84,E06
-68,-81,-79,-92,-71,-89,-74,-84,E06
-70,-83,-80,-93,-70,-90,-73,-83,E06
-73,-80,-79,-91,-76,-90,-71,-86,E06
-73,-82,-78,-89,-72,-90,-71,-85,E06
-75,-81,-78,-91,-74,-88,-73,-88,E06
-75,-85,-77,-91,-70,-91,-72,-91,E06
-70,-82,-76,-88,-71,-92,-74,-84,E06
-53,-86,-73,-92,-71,-85,-78,-85,E07
-55,-87,-76,-86,-70,-90,-75,-92,E07
-54,-88,-74,-91,-74,-92,-76,-92,E07
-54,-87,-76,-85,-70,-91,-71,-92,E07
-54,-87,-78,-83,-71,-90,-74,-89,E07
-55,-86,-77,-84,-72,-87,-74,-92,E07
-55,-87,-78,-84,-73,-89,-74,-88,E07
-55,-90,-78,-85,-73,-90,-74,-88,E07
-54,-87,-76,-84,-73,-88,-73,-90,E07
-54,-88,-76,-84,-69,-89,-74,-88,E07
-54,-85,-78,-85,-71,-88,-74,-89,E07
-55,-83,-78,-84,-74,-91,-74,-89,E07
-55,-86,-78,-86,-74,-88,-74,-88,E07
-55,-87,-78,-83,-72,-86,-74,-90,E07
-55,-88,-79,-84,-71,-88,-74,-90,E07
-56,-89,-78,-84,-70,-85,-75,-85,E07
-55,-87,-78,-82,-73,-83,-73,-87,E07
-55,-87,-78,-85,-75,-91,-74,-87,E07
-55,-87,-76,-84,-72,-88,-72,-91,E07
-55,-89,-77,-83,-72,-89,-76,-84,E07
-54,-89,-78,-85,-72,-89,-70,-88,E07
-54,-87,-79,-83,-70,-91,-73,-89,E07
-55,-91,-77,-86,-73,-88,-73,-91,E07
-56,-89,-79,-85,-78,-87,-77,-91,E07
-55,-90,-80,-86,-70,-87,-75,-91,E07
-53,-90,-74,-87,-73,-84,-76,-92,E07
-55,-88,-78,-85,-70,-82,-74,-90,E07
-54,-94,-82,-85,-69,-87,-75,-90,E07
-55,-89,-76,-85,-73,-85,-75,-95,E07
-58,-87,-72,-83,-67,-83,-74,-88,E07
-58,-88,-71,-85,-77,-86,-76,-83,E07
-56,-87,-76,-87,-66,-85,-81,-78,E07
-51,-85,-68,-93,-69,-93,-78,-84,E08
-51,-94,-68,-89,-71,-87,-77,-89,E08
-53,-86,-68,-87,-71,-88,-76,-89,E08
-52,-87,-66,-90,-68,-91,-77,-82,E08
-50,-86,-67,-84,-66,-89,-78,-85,E08
-51,-80,-66,-88,-66,-89,-77,-82,E08
-51,-84,-66,-88,-70,-91,-79,-80,E08
-51,-87,-67,-90,-69,-91,-79,-83,E08
-51,-85,-65,-87,-67,-88,-79,-85,E08
-53,-85,-67,-90,-66,-90,-78,-85,E08
-52,-81,-67,-89,-66,-88,-77,-85,E08
-51,-85,-66,-90,-63,-87,-77,-84,E08
-51,-84,-66,-88,-67,-89,-76,-85,E08
-51,-84,-66,-89,-67,-88,-77,-88,E08
-50,-84,-67,-90,-67,-89,-78,-82,E08
-51,-84,-66,-89,-67,-89,-77,-85,E08
-51,-84,-65,-88,-67,-91,-78,-84,E08
-51,-85,-67,-87,-66,-89,-79,-88,E08
-51,-83,-66,-90,-67,-88,-79,-84,E08
-51,-86,-67,-89,-67,-87,-80,-88,E08
-50,-84,-65,-90,-67,-86,-75,-89,E08
-51,-85,-67,-88,-65,-92,-77,-87,E08
-50,-84,-67,-90,-68,-88,-79,-80,E08
-51,-83,-67,-87,-67,-86,-76,-82,E08
-51,-85,-65,-87,-67,-89,-80,-83,E08
-52,-85,-66,-87,-68,-85,-78,-80,E08
-52,-87,-67,-89,-66,-87,-77,-82,E08
-92,-81,-68,-86,-67,-88,-78,-83,E08
-51,-84,-65,-86,-68,-84,-77,-81,E08
-52,-84,-65,-85,-68,-83,-78,-84,E08
-52,-88,-67,-88,-66,0,-77,-86,E08
-52,-88,-67,-87,-68,0,-77,-87,E08
-80,-91,-73,-89,-64,-80,-82,-86,F00
-78,-91,-76,-94,-64,-80,-80,-85,F00
-79,-91,-74,-92,-65,-81,-81,-85,F00
-80,-90,-76,-92,-66,-80,-81,-87,F00
-77,-92,-75,-91,-64,-80,-80,-85,F00
-76,-92,-75,-92,-64,-81,-77,-87,F00
-79,-91,-75,-91,-66,-82,-80,-86,F00
-80,-93,-75,-90,-66,-75,-80,-85,F00
-79,-93,-76,-91,-74,-81,-82,-86,F00
-78,-90,-75,-88,-63,-84,-78,-85,F00
-78,-91,-76,-91,-65,-80,-75,-84,F00
-79,-89,-73,-91,-68,-79,-79,-86,F00
-80,-86,-75,-91,-64,-77,-84,-83,F00
-86,-94,-74,-95,-65,-84,-79,-85,F00
-78,-88,-78,-92,-69,-84,-85,-84,F00
-78,-90,-73,-92,-66,-87,-83,-85,F00
-82,-89,-74,-91,-65,-79,-84,-86,F00
-80,-86,-75,-93,-61,-86,-79,-87,F00
-86,-87,-73,-91,-64,-81,-79,-88,F00
-83,-86,-73,-92,-64,-86,-76,-84,F00
-84,-87,-74,-91,-63,-80,-77,-87,F00
-80,-86,-73,-94,-64,-86,-76,-86,F00
-81,-88,-76,-92,-66,-87,-77,-86,F00
-81,-90,-74,-92,-65,-88,-79,-87,F00
-82,-91,-73,-94,-64,-88,-79,-86,F00
-82,-91,-74,-92,-64,-86,-78,-86,F00
-79,-93,-75,-92,-66,-89,-85,-86,F00
-76,-92,-75,-90,-69,-85,-82,-87,F00
-81,-86,-77,-93,-66,-86,-84,-86,F00
-80,-93,-73,-90,-66,-83,-81,-85,F00
-81,-88,-75,-90,-67,-81,-80,-86,F00
-80,-91,-76,-91,-64,-78,-79,-85,F00
-75,-84,-76,-94,-63,-76,-81,-87,F01
-76,-86,-79,-92,-63,-78,-79,-87,F01
-77,-83,-77,-93,-63,-77,-81,-87,F01
-76,-85,-73,-91,-66,-79,-82,-86,F01
-76,-84,-75,-90,-63,-77,-84,-88,F01
-75,-84,-80,-89,-64,-81,-85,-89,F01
-80,-83,-81,-88,-62,-79,-76,-85,F01
-75,-90,-75,-84,-61,-77,-82,-86,F01
-75,-83,-79,-91,-64,-77,-81,-84,F01
-74,-83,-79,-91,-64,-79,-84,-86,F01
-79,-82,-77,-91,-63,-78,-86,-86,F01
-76,-84,-78,-92,-64,-76,-79,-87,F01
-76,-84,-78,-91,-63,-80,-82,-89,F01
-77,-85,-79,-92,-63,-78,-82,-90,F01
-75,-84,-77,-92,-64,-78,-81,-88,F01
-74,-88,-78,-92,-64,-79,-82,-88,F01
-75,-85,-72,-92,-64,-75,-79,-88,F01
-75,-83,-78,-92,-63,-78,-82,-88,F01
-76,-84,-77,-89,-63,-77,-84,-86,F01
-74,-86,-77,-90,-63,-79,-82,-87,F01
-75,-84,-75,-91,-63,-83,-82,-85,F01
-74,-85,-78,-86,-65,-78,-82,-85,F01
-75,-85,-75,-90,-64,-77,-83,-86,F01
-74,-84,-78,-90,-64,-79,-83,-85,F01
-76,-85,-77,-90,-64,-77,-83,-82,F01
-75,-84,-76,-90,-64,-78,-82,-86,F01
-75,-83,-75,-93,-64,-77,-83,-86,F01
-73,-83,-77,-92,-64,-78,-82,-86,F01
-75,-84,-77,-94,-64,-78,-81,-87,F01
-76,-84,-77,-92,-65,-74,-82,-87,F01
-76,-85,-77,-80,-63,-77,-82,0,F01
-76,-84,-78,-80,-63,-78,-81,0,F01
-72,-87,-79,-80,-55,-84,-84,-81,F02
-76,-87,-85,-75,-56,-81,-78,-80,F02
-81,-91,-89,-78,-56,-83,-83,-78,F02
-79,-93,-83,-78,-57,-82,-79,-81,F02
-78,-92,-87,-80,-56,-82,-80,-82,F02
-76,-90,-84,-77,-56,-82,-77,-79,F02
-78,-90,-84,-78,-56,-82,-82,-86,F02
-77,-90,-84,-80,-56,-81,-77,-81,F02
-77,-91,-87,-79,-55,-81,-82,-82,F02
-77,-92,-82,-82,-56,-81,-79,-81,F02
-77,-92,-86,-80,-56,-82,-80,-81,F02
-78,-91,-89,-79,-55,-81,-81,-81,F02
-77,-91,-89,-80,-58,-81,-81,-82,F02
-77,-91,-89,-79,-55,-82,-82,-81,F02
-78,-90,-91,-81,-55,-81,-80,-81,F02
-79,-93,-88,-78,-55,-79,-81,-82,F02
-79,-91,-85,-79,-57,-89,-89,-83,F02
-77,-91,-81,-83,-55,-81,-83,-87,F02
-77,-91,-85,-79,-57,-82,-82,-75,F02
-76,-92,-87,-81,-58,-81,-84,-81,F02
-75,-92,-85,-76,-56,-83,-82,-78,F02
-74,-88,-82,-81,-56,-82,-82,-81,F02
-78,-92,-87,-79,-57,-82,-81,-80,F02
-75,-92,-87,-79,-56,-83,-81,-81,F02
-77,-90,-83,-78,-56,-82,-81,-81,F02
-78,-89,-89,-78,-56,-82,-79,-80,F02
-77,-92,-85,-78,-56,-81,-83,-80,F02
-76,-89,-81,-86,-56,-82,-80,-81,F02
-76,-93,-83,-79,-56,-81,-78,-77,F02
-80,-89,-81,-83,-56,-81,-81,-80,F02
-77,-93,-87,-75,-56,-83,-83,-79,F02
-88,-88,-88,-75,-58,-90,-76,0,F02
-79,-84,-73,-78,-50,-76,-79,-84,F03
-87,-89,-83,-79,-50,-77,-75,-87,F03
-82,-86,-74,-80,-51,-76,-74,-85,F03
-78,-91,-76,-82,-49,-76,-81,-87,F03
-82,-88,-75,-81,-50,-77,-77,-87,F03
-83,-84,-75,-80,-50,-78,-77,-86,F03
-84,-85,-74,-80,-50,-79,-74,-89,F03
-84,-84,-76,-80,-50,-78,-75,-88,F03
-82,-89,-73,-81,-50,-77,-77,-89,F03
-83,-88,-73,-79,-50,-78,-76,-86,F03
-81,-87,-75,-79,-50,-78,-72,-85,F03
