CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
-75,-85,-66,-81,-68,-67,-66,-88,A02
-73,-80,-68,-86,-59,-71,-70,-86,A02
-85,-83,-65,-92,-65,-69,-55,-86,A02
-85,-83,-65,-92,-65,-69,-55,-86,A02
-83,-76,-63,-89,-67,-76,-57,-85,A02
-75,-80,-64,-90,-65,-74,-56,-88,A02
-81,-82,-63,-94,-68,-72,-56,-84,A02
-81,-82,-63,-94,-68,-72,-56,-84,A02
-87,-84,-63,-90,-67,-73,-55,-86,A02
-83,-85,-64,-94,-68,-73,-56,-87,A02
-83,-85,-64,-94,-68,-73,-56,-87,A02
-82,-84,-65,-96,-67,-72,-56,-86,A02
-82,-84,-65,-96,-67,-72,-56,-86,A02
-72,-83,-64,-87,-68,-72,-57,-88,A02
-67,-78,-60,-85,-66,-80,-75,-84,A02
-65,-79,-60,-85,-66,-79,-69,-81,A02
-65,-79,-60,-85,-66,-79,-69,-81,A02
-70,-79,-60,-91,-65,-84,-70,-82,A02
-69,-77,-59,-88,-66,-78,-70,-82,A02
-68,-79,-60,-88,-65,-75,-72,-81,A02
-68,-79,-60,-88,-65,-75,-72,-81,A02
-70,-79,-61,-89,-63,-77,-70,-84,A02
-70,-79,-60,-88,-66,-81,-71,-82,A02
-70,-79,-60,-88,-66,-81,-71,-82,A02
-67,-77,-61,-89,-66,-78,-69,-82,A02
-71,-78,-61,-91,-65,-77,-71,-81,A02
-71,-78,-61,-91,-65,-77,-71,-81,A02
-71,-78,-61,-90,-66,-77,-66,-82,A02
-70,-80,-59,-88,-65,-77,-69,-83,A02
-69,-78,-60,-88,-66,-77,-69,-83,A02
-69,-78,-60,-88,-66,-77,-69,-83,A02
-71,-78,-62,-88,-65,-78,-70,-82,A02
-69,-79,-59,-88,-66,-76,-70,-81,A02
-69,-79,-59,-88,-66,-76,-70,-81,A02
-70,-78,-61,-87,-66,-77,-69,-82,A02
-71,-78,-59,-87,-65,-79,-69,-83,A02
-71,-78,-59,-87,-65,-79,-69,-83,A02
-69,-82,-61,-89,-66,-77,-69,-81,A02
-70,-79,-61,-87,-66,-76,-68,-81,A02
-70,-79,-61,-87,-66,-76,-68,-81,A02
-70,-79,-61,-85,-66,-77,-69,-78,A02
-70,-77,-61,-86,-64,-77,-71,-82,A02
-70,-77,-61,-86,-64,-77,-71,-82,A02
-72,-81,-58,-87,-65,-77,-69,-81,A02
-70,-78,-60,-87,-65,-78,-72,-83,A02
-69,-79,-61,-86,-65,-78,-70,-81,A02
-69,-79,-61,-86,-65,-78,-70,-81,A02
-70,-75,-61,-89,-65,-79,-70,-81,A02
-70,-78,-61,-89,-65,-76,-71,-81,A02
-69,-78,-61,-85,-66,-75,-70,-82,A02
-69,-78,-61,-85,-66,-75,-70,-82,A02
-69,-79,-61,-87,-64,-74,-70,-81,A02
-69,-79,-61,-87,-66,-74,-70,-82,A02
-69,-79,-61,-87,-66,-74,-70,-82,A02
-70,-78,-61,-87,-66,-78,-71,-82,A02
-69,-78,-61,-87,-65,-76,-69,-82,A02
-69,-78,-63,-89,-65,-76,-71,-82,A02
-69,-78,-63,-89,-65,-76,-71,-82,A02
-70,-79,-61,-87,-65,-77,-71,-82,A02
-68,-78,-61,-86,-66,-77,-69,-81,A02
-68,-78,-61,-86,-66,-77,-69,-81,A02
-72,-78,-60,-86,-65,-76,-69,-81,A02
-69,-76,-58,-88,-63,-79,-72,-82,A02
-69,-76,-58,-88,-63,-79,-72,-82,A02
-64,-75,-61,-81,-63,-78,-80,-91,A02
-64,-75,-61,-81,-63,-78,-80,-91,A02
-68,-80,-69,-91,-63,-74,-70,-85,A02
-75,-78,-70,-87,-66,-78,-65,-83,A02
-75,-78,-70,-87,-66,-78,-65,-83,A02
-74,-77,-67,-78,-63,-78,-68,-88,A02
-73,-81,-65,-84,-61,-78,-57,-85,A02
-78,-82,-62,-82,-65,-76,-55,-88,A02
-78,-82,-62,-82,-65,-76,-55,-88,A02
-72,-80,-58,-80,-70,-87,-64,-81,A02
-69,-84,-57,-79,-72,-85,-69,-83,A02
-69,-84,-57,-79,-72,-85,-69,-83,A02
-69,-84,-57,-80,-68,-88,-63,-84,A02
-69,-84,-58,-79,-67,-89,-63,-82,A02
-69,-84,-58,-79,-68,-80,-61,-82,A02
-69,-84,-58,-79,-68,-80,-61,-82,A02
-73,-83,-58,-79,-68,-83,-63,-83,A02
-69,-83,-57,-79,-67,-81,-62,-84,A02
-68,-84,-57,-80,-68,-86,-65,-83,A02
-68,-84,-57,-80,-68,-86,-65,-83,A02
-70,-84,-58,-79,-67,-84,-63,-81,A02
-69,-83,-57,-79,-66,-85,-63,-85,A02
-69,-83,-57,-79,-66,-85,-63,-85,A02
-69,-82,-57,-79,-67,-86,-63,-82,A02
-69,-83,-56,-80,-66,-92,-63,-82,A02
-70,-83,-57,-80,-69,-86,-61,-82,A02
-70,-83,-57,-80,-69,-86,-61,-82,A02
-69,-87,-57,-79,-70,-82,-62,-82,A02
-68,-84,-58,-79,-67,-84,-62,-83,A02
-68,-84,-58,-79,-67,-84,-62,-83,A02
-69,-83,-59,-81,-68,-80,-63,-83,A02
-70,-84,-58,-79,-68,-91,-63,-78,A02
-70,-84,-58,-79,-68,-91,-63,-78,A02
-69,-83,-58,-80,-68,-92,-63,-82,A02
-70,-84,-58,-82,-67,-88,-63,-82,A02
-68,-81,-58,-80,-67,-89,-63,-84,A02
-68,-81,-58,-80,-67,-89,-63,-84,A02
-69,-85,-57,-79,-67,-91,-64,-83,A02
-70,-84,-57,-80,-66,-89,-62,-85,A02
-70,-84,-57,-80,-66,-89,-62,-85,A02
-70,-83,-57,-80,-67,-90,-61,-81,A02
-70,-82,-58,-80,-67,-89,-67,-83,A02
-70,-82,-58,-80,-67,-89,-67,-83,A02
-70,-83,-57,-80,-67,-88,-63,-82,A02
-69,-79,-57,-78,-68,-89,-63,-83,A02
-69,-79,-57,-78,-68,-89,-63,-83,A02
-69,-81,-58,-77,-68,-89,-63,-85,A02
-69,-82,-58,-79,-68,-83,-62,-85,A02
-69,-82,-58,-79,-68,-83,-62,-85,A02
-69,-85,-57,-79,-67,-83,-63,-84,A02
-69,-85,-58,-80,-69,-87,-63,-81,A02
-69,-85,-58,-80,-69,-87,-63,-81,A02
-69,-85,-58,-79,-66,-93,-63,-82,A02
-69,-83,-58,-77,-70,-93,-64,-82,A02
-69,-83,-58,-77,-70,-93,-64,-82,A02
-69,-85,-57,-80,-70,-91,-64,-83,A02
-69,-85,-57,-80,-70,-91,-64,-83,A02
-69,-84,-57,-79,-69,-92,-63,-84,A02
-69,-81,-56,-81,-71,-94,-63,-83,A02
-69,-81,-56,-81,-71,-94,-63,-83,A02
-68,-82,-57,-79,-68,-94,-62,-80,A02
-73,-85,-68,-79,-71,-73,-69,-84,A02
-73,-85,-68,-79,-71,-73,-69,-84,A02
-65,-78,-62,-82,-63,-81,-62,-83,A03
-67,-76,-62,-84,-63,-82,-62,-83,A03
-67,-76,-62,-84,-63,-82,-62,-83,A03
-64,-78,-60,-83,-63,-83,-58,-84,A03
-65,-77,-65,-83,-64,-82,-60,-79,A03
-64,-78,-68,-85,-60,-83,-60,-83,A03
-64,-78,-68,-85,-60,-83,-60,-83,A03
-64,-78,-69,-85,-63,-83,-63,-83,A03
-64,-78,-62,-86,-63,-82,-63,-84,A03
-64,-78,-62,-86,-63,-82,-63,-84,A03
-64,-80,-62,-86,-63,-82,-63,-85,A03
-64,-77,-63,-85,-61,-83,-63,-84,A03
-64,-80,-62,-84,-63,-82,-63,-85,A03
-64,-80,-62,-84,-63,-82,-63,-85,A03
-63,-79,-62,-86,-63,-82,-60,-83,A03
-64,-80,-59,-85,-59,-82,-63,-83,A03
-64,-79,-60,-86,-63,-81,-64,-82,A03
-64,-79,-60,-86,-63,-81,-64,-82,A03
-64,-79,-62,-81,-63,-82,-62,-83,A03
-65,-79,-62,-81,-64,-81,-62,-85,A03
-65,-77,-62,-81,-63,-84,-59,-84,A03
-65,-77,-62,-82,-63,-82,-62,-84,A03
-65,-77,-62,-82,-63,-82,-62,-84,A03
-64,-78,-62,-79,-63,-83,-63,-83,A03
-66,-79,-61,-82,-59,-85,-65,-85,A03
-70,-81,-61,-81,-62,-83,-65,-95,A03
-70,-81,-61,-81,-62,-83,-65,-95,A03
-70,-80,-60,-82,-65,-83,-64,-95,A03
-72,-79,-60,-84,-66,-81,-64,-87,A03
-64,-77,-63,-81,-63,-85,-62,-86,A03
-64,-77,-63,-81,-63,-85,-62,-86,A03
-65,-76,-62,-84,-63,-80,-62,-84,A03
-64,-78,-62,-81,-63,-81,-62,-84,A03
-65,-78,-62,-80,-63,-81,-62,-84,A03
-65,-78,-62,-80,-63,-81,-62,-84,A03
-65,-78,-62,-81,-63,-82,-62,-83,A03
-65,-78,-62,-81,-63,-82,-62,-83,A03
-65,-78,-62,-81,-63,-81,-59,-84,A03
-65,-78,-62,-80,-63,-81,-62,-84,A03
-66,-77,-62,-81,-63,-81,-60,-85,A03
-66,-77,-62,-81,-63,-81,-60,-85,A03
-64,-78,-62,-80,-62,-81,-63,-84,A03
-65,-78,-62,-80,-60,-82,-63,-83,A03
-65,-77,-60,-80,-62,-81,-62,-83,A03
-65,-77,-60,-80,-62,-81,-62,-83,A03
-66,-78,-62,-80,-61,-82,-62,-83,A03
-65,-77,-62,-80,-63,-82,-59,-83,A03
-65,-78,-71,-79,-69,-81,-63,-83,A03
-65,-78,-62,-80,-63,-81,-60,-84,A03
-65,-78,-62,-80,-63,-81,-60,-84,A03
-65,-78,-62,-82,-63,-83,-63,-84,A03
-65,-77,-61,-80,-63,-82,-63,-84,A03
-65,-78,-62,-80,-60,-84,-62,-84,A03
-65,-78,-62,-80,-60,-84,-62,-84,A03
-66,-78,-61,-81,-63,-82,-62,-84,A03
-65,-77,-61,-81,-64,-81,-62,-84,A03
-64,-76,-62,-81,-63,-81,-60,-84,A03
-65,-78,-64,-79,-63,-82,-59,-84,A03
-65,-78,-62,-79,-58,-82,-63,-82,A03
-63,-86,-56,-85,-61,-71,-70,-85,A04
-64,-85,-55,-82,-62,-71,-70,-83,A04
-64,-85,-55,-82,-62,-71,-70,-83,A04
-63,-86,-56,-83,-60,-73,-69,-86,A04
-63,-87,-56,-81,-61,-71,-68,-85,A04
-63,-87,-57,-82,-65,-72,-70,-85,A04
-63,-87,-57,-82,-65,-72,-70,-85,A04
-62,-85,-57,-84,-60,-72,-69,-86,A04
-64,-86,-57,-83,-62,-71,-69,-83,A04
-62,-86,-56,-84,-62,-72,-70,-85,A04
-64,-86,-56,-82,-62,-71,-70,-85,A04
-64,-86,-56,-82,-62,-71,-70,-85,A04
-64,-86,-57,-83,-60,-71,-70,-84,A04
-64,-84,-57,-82,-60,-71,-70,-85,A04
-62,-87,-73,-86,-62,-71,-69,-84,A04
-62,-87,-73,-86,-62,-71,-69,-84,A04
-63,-86,-57,-84,-64,-71,-70,-85,A04
-64,-86,-55,-83,-62,-71,-70,-85,A04
-63,-86,-56,-84,-62,-71,-69,-85,A04
-63,-86,-56,-84,-62,-71,-69,-85,A04
-64,-86,-57,-81,-62,-72,-70,-84,A04
-63,-86,-56,-81,-62,-71,-70,-84,A04
-62,-83,-56,-80,-62,-71,-71,-85,A04
-63,-85,-57,-80,-62,-71,-69,-84,A04
-63,-85,-57,-80,-62,-71,-69,-84,A04
-63,-86,-58,-80,-73,-71,-70,-84,A04
-63,-85,-57,-81,-62,-70,-70,-86,A04
-61,-88,-57,-81,-62,-72,-70,-83,A04
-61,-88,-57,-81,-62,-72,-70,-83,A04
-63,-84,-56,-83,-59,-71,-69,-85,A04
-63,-85,-57,-81,-60,-71,-70,-85,A04
-64,-86,-56,-80,-62,-70,-70,-85,A04
-63,-87,-58,-81,-63,-72,-70,-83,A04
-63,-87,-58,-81,-63,-72,-70,-83,A04
-64,-87,-56,-83,-59,-71,-70,-84,A04
-64,-85,-56,-83,-61,-72,-70,-85,A04
-72,-88,-56,-83,-62,-71,-70,-84,A04
-62,-85,-73,-85,-62,-71,-70,-85,A04
-62,-85,-73,-85,-62,-71,-70,-85,A04
-73,-85,-56,-85,-62,-71,-70,-84,A04
-64,-86,-56,-88,-59,-71,-70,-85,A04
-63,-87,-56,-81,-62,-71,-69,-82,A04
-63,-87,-56,-81,-62,-71,-69,-82,A04
-63,-87,-58,-85,-60,-72,-70,-81,A04
-64,-86,-56,-90,-63,-70,-70,-82,A04
-59,-87,-56,-84,-62,-71,-70,-86,A04
-63,-87,-56,-83,-61,-72,-69,-84,A04
-63,-86,-56,-85,-59,-72,-70,-85,A04
-63,-85,-56,-81,-61,-73,-74,-86,A04
-63,-82,-60,-85,-61,-70,-67,-86,A04
-63,-82,-60,-85,-61,-70,-67,-86,A04
-64,-91,-57,-85,-62,-72,-67,-85,A04
-70,-81,-60,-84,-63,-69,-67,-81,A04
-70,-80,-60,-89,-61,-70,-70,-81,A04
-70,-80,-60,-89,-61,-70,-70,-81,A04
-63,-81,-57,-86,-62,-71,-73,-86,A04
-63,-86,-57,-81,-62,-71,-70,-85,A04
-64,-86,-56,-81,-59,-71,-70,-86,A04
-63,-85,-57,-83,-59,-71,-69,-85,A04
-65,-73,-55,-89,-66,-87,-63,-85,A05
-65,-71,-55,-87,-62,-80,-61,-86,A05
-63,-71,-52,-86,-65,-83,-63,-85,A05
-63,-71,-52,-86,-65,-83,-63,-85,A05
-65,-71,-55,-87,-65,-83,-61,-86,A05
-65,-71,-55,-85,-65,-82,-70,-85,A05
-71,-71,-54,-87,-65,-81,-63,-86,A05
-65,-72,-55,-80,-67,-83,-61,-86,A05
-65,-72,-55,-80,-67,-83,-61,-86,A05
-65,-71,-54,-87,-66,-81,-63,-87,A05
-66,-71,-54,-88,-65,-82,-63,-87,A05
-66,-73,-55,-88,-65,-83,-62,-87,A05
-65,-70,-56,-87,-65,-81,-63,-87,A05
-65,-70,-56,-87,-65,-81,-63,-87,A05
-70,-71,-55,-87,-65,-82,-63,-85,A05
-70,-71,-55,-87,-65,-82,-63,-85,A05
-66,-72,-54,-89,-65,-83,-62,-88,A05
-65,-71,-58,-89,-65,-85,-63,-85,A05
-65,-71,-55,-93,-65,-84,-63,-86,A05
-65,-69,-55,-86,-65,-85,-61,-87,A05
-65,-69,-55,-86,-65,-85,-61,-87,A05
-66,-70,-55,-89,-65,-83,-60,-86,A05
-65,-71,-56,-89,-65,-83,-63,-86,A05
-65,-71,-55,-89,-73,-83,-60,-85,A05
-65,-71,-55,-89,-73,-83,-60,-85,A05
-66,-72,-73,-90,-65,-83,-62,-84,A05
-66,-71,-55,-87,-65,-81,-62,-85,A05
-66,-71,-54,-89,-65,-81,-63,-86,A05
-65,-71,-55,-91,-65,-83,-60,-86,A05
-65,-71,-55,-91,-65,-83,-60,-86,A05
-66,-72,-54,-89,-65,-84,-63,-86,A05
-66,-72,-55,-88,-65,-82,-63,-87,A05
-65,-71,-57,-89,-64,-83,-63,-85,A05
-65,-71,-57,-89,-64,-83,-63,-85,A05
-65,-71,-55,-88,-65,-83,-62,-85,A05
-70,-71,-54,-86,-65,-84,-63,-86,A05
-65,-71,-55,-89,-64,-84,-63,-88,A05
-65,-71,-55,-90,-65,-82,-63,-86,A05
-65,-71,-55,-90,-65,-82,-63,-86,A05
-60,-71,-55,-89,-65,-87,-62,-86,A05
-65,-70,-54,-87,-64,-83,-62,-85,A05
-65,-72,-55,-87,-65,-85,-62,-86,A05
-65,-72,-55,-87,-65,-85,-62,-86,A05
-69,-71,-55,-87,-65,-83,-62,-86,A05
-65,-71,-55,-88,-64,-83,-62,-86,A05
-65,-71,-55,-87,-65,-82,-63,-85,A05
-65,-71,-55,-87,-65,-82,-63,-85,A05
-65,-71,-54,-84,-65,-82,-63,-86,A05
-65,-71,-55,-87,-73,-85,-62,-86,A05
-66,-71,-55,-86,-64,-83,-73,-83,A05
-65,-71,-55,-86,-65,-85,-63,-85,A05
-65,-71,-55,-86,-65,-85,-63,-85,A05
-66,-71,-55,-86,-65,-82,-62,-87,A05
-67,-71,-55,-85,-67,-83,-63,-84,A05
-66,-71,-54,-85,-65,-86,-62,-88,A05
-66,-71,-54,-85,-65,-86,-62,-88,A05
-65,-72,-54,-86,-66,-83,-62,-85,A05
-66,-72,-54,-86,-65,-83,-62,-86,A05
-62,-73,-56,-80,-61,-78,-62,-78,A06
-62,-73,-56,-80,-61,-78,-62,-78,A06
-63,-74,-56,-79,-60,-78,-62,-77,A06
-62,-72,-58,-81,-63,-78,-62,-78,A06
-62,-72,-58,-81,-63,-78,-62,-78,A06
-63,-72,-56,-79,-61,-78,-60,-78,A06
-63,-75,-56,-79,-61,-77,-63,-78,A06
-64,-73,-56,-80,-61,-77,-73,-78,A06
-64,-73,-56,-80,-61,-77,-73,-78,A06
-62,-73,-58,-80,-59,-77,-63,-79,A06
-63,-74,-57,-81,-60,-78,-62,-78,A06
-63,-74,-69,-80,-59,-78,-63,-78,A06
-63,-74,-69,-80,-59,-78,-63,-78,A06
-63,-74,-56,-80,-61,-78,-61,-79,A06
-63,-73,-55,-81,-73,-78,-62,-78,A06
-62,-73,-56,-81,-58,-77,-62,-79,A06
-62,-73,-56,-81,-58,-77,-62,-79,A06
-62,-73,-73,-81,-61,-79,-63,-77,A06
-64,-73,-55,-80,-58,-78,-62,-78,A06
-64,-73,-55,-80,-58,-78,-62,-78,A06
-63,-74,-56,-80,-61,-78,-63,-78,A06
-63,-74,-56,-80,-61,-78,-63,-78,A06
-63,-74,-57,-79,-61,-77,-63,-78,A06
-63,-73,-56,-79,-61,-77,-73,-79,A06
-63,-73,-56,-79,-61,-77,-73,-79,A06
-62,-74,-56,-80,-61,-77,-62,-79,A06
-62,-74,-56,-80,-61,-77,-62,-79,A06
-61,-74,-57,-80,-61,-76,-62,-78,A06
-63,-73,-72,-82,-61,-79,-66,-78,A06
-62,-71,-58,-81,-73,-78,-61,-78,A06
-62,-71,-58,-81,-73,-78,-61,-78,A06
-63,-74,-56,-81,-62,-76,-62,-76,A06
-63,-73,-56,-82,-61,-78,-63,-78,A06
-62,-74,-54,-81,-60,-78,-62,-78,A06
-62,-74,-54,-81,-60,-78,-62,-78,A06
-62,-74,-56,-82,-60,-78,-62,-77,A06
-62,-73,-58,-80,-58,-78,-62,-78,A06
-62,-74,-55,-81,-61,-74,-62,-78,A06
-62,-74,-55,-81,-61,-74,-62,-78,A06
-63,-74,-56,-80,-61,-77,-61,-78,A06
-63,-74,-56,-80,-61,-77,-61,-78,A06
-64,-74,-56,-82,-72,-77,-63,-78,A06
-67,-73,-56,-81,-59,-79,-63,-78,A06
-63,-71,-56,-81,-59,-74,-63,-79,A06
-63,-74,-56,-81,-61,-78,-62,-77,A06
-63,-74,-56,-81,-61,-78,-62,-78,A06
-63,-74,-56,-81,-61,-78,-62,-78,A06
-62,-74,-59,-81,-60,-77,-63,-79,A06
-63,-74,-55,-81,-58,-77,-62,-78,A06
-61,-72,-56,-82,-61,-77,-63,-78,A06
-59,-73,-58,-82,-61,-77,-63,-78,A06
-59,-73,-58,-82,-61,-77,-63,-78,A06
-63,-71,-57,-81,-60,-78,-63,-77,A06
-63,-71,-57,-81,-60,-78,-63,-77,A06
-63,-74,-57,-80,-61,-77,-62,-78,A06
-63,-74,-56,-81,-61,-77,-62,-76,A06
-59,-72,-58,-81,-61,-75,-62,-78,A06
-59,-72,-58,-81,-61,-75,-62,-78,A06
-63,-74,-55,-80,-61,-77,-63,-77,A06
-63,-74,-56,-80,-61,-77,-59,-78,A06
-63,-74,-55,-85,-60,-82,-65,-78,A06
-63,-74,-55,-85,-60,-82,-65,-78,A06
-66,-67,-52,-92,-70,-80,-65,-79,A06
-74,-78,-53,-85,-80,-84,-61,-78,A06
-74,-78,-53,-85,-80,-84,-61,-78,A06
-75,-79,-53,-84,-80,-84,-61,-78,A06
-73,-80,-54,-84,-83,-88,-71,-78,A06
-71,-82,-52,-91,-78,-87,-73,-79,A06
-71,-82,-52,-91,-78,-87,-73,-79,A06
-65,-62,-55,-84,-69,-82,-60,-87,A06
-65,-62,-55,-84,-69,-82,-60,-87,A06
-62,-61,-55,-87,-65,-78,-58,-95,A06
-66,-61,-54,-90,-61,-83,-69,-83,A06
-66,-61,-54,-90,-61,-83,-69,-83,A06
-65,-59,-53,-91,-63,-82,-69,-82,A06
-64,-54,-54,-87,-61,-90,-71,-83,A06
-64,-54,-54,-87,-61,-90,-71,-83,A06
-64,-53,-55,-93,-63,-90,-69,-83,A06
-64,-54,-54,-92,-61,-89,-69,-80,A06
-64,-54,-54,-92,-62,-93,-69,-83,A06
-64,-54,-54,-92,-62,-93,-69,-83,A06
-65,-53,-55,-91,-63,-94,-70,-83,A06
-64,-53,-72,-90,-61,-91,-68,-82,A06
-64,-54,-55,-94,-62,-90,-70,-83,A06
-64,-54,-55,-94,-62,-90,-70,-83,A06
-64,-55,-54,-90,-63,-91,-70,-82,A06
-70,-59,-56,-92,-73,-83,-72,-81,A06
-70,-59,-56,-92,-73,-83,-72,-81,A06
-73,-70,-69,-81,-66,-83,-58,-86,A06
-61,-60,-48,-93,-71,-82,-67,-81,A06
-61,-60,-48,-93,-71,-82,-67,-81,A06
-60,-61,-47,-92,-71,-82,-66,-80,A06
-71,-63,-55,-98,-67,-82,-76,-86,A06
-61,-65,-57,-79,-73,-79,-58,-83,A06
-61,-65,-57,-79,-73,-79,-58,-83,A06
-61,-54,-60,-88,-66,-85,-56,-85,A06
-61,-54,-60,-90,-66,-87,-58,-85,A06
-61,-54,-60,-90,-66,-87,-58,-85,A06
-61,-56,-60,-89,-65,-86,-57,-84,A06
-61,-56,-59,-88,-65,-84,-55,-84,A06
-61,-56,-59,-88,-65,-84,-55,-84,A06
-58,-67,-58,-93,-64,-87,-62,-82,A06
-60,-65,-61,-92,-67,-89,-62,-84,A06
-61,-66,-61,-90,-65,-91,-62,-84,A06
-61,-66,-61,-90,-65,-91,-62,-84,A06
-60,-63,-61,-94,-66,-90,-62,-84,A06
-59,-65,-61,-92,-68,-91,-61,-85,A06
-59,-65,-61,-92,-68,-91,-61,-85,A06
-60,-63,-59,-93,-68,-91,-62,-84,A06
-60,-65,-61,-90,-67,-93,-61,-86,A06
-58,-63,-59,-90,-66,-93,-61,-85,A06
-58,-63,-59,-90,-66,-93,-61,-85,A06
-61,-65,-60,-91,-67,-91,-60,-84,A06
-60,-65,-57,-93,-66,-93,-61,-85,A06
-60,-65,-57,-93,-66,-93,-61,-85,A06
-60,-66,-61,-86,-73,-93,-60,-82,A06
-70,-65,-60,-90,-67,-92,-61,-82,A06
-70,-65,-60,-90,-67,-92,-61,-82,A06
-62,-72,-61,-87,-64,-83,-66,-83,A06
-69,-63,-56,-82,-69,-86,-62,-80,A06
-69,-63,-56,-82,-69,-86,-62,-80,A06
-69,-64,-56,-84,-69,-86,-62,-80,A06
-65,-64,-68,-91,-65,-79,-57,-83,A06
-65,-64,-68,-91,-65,-79,-57,-83,A06
-66,-64,-67,-91,-65,-83,-58,-84,A06
-66,-64,-67,-91,-65,-83,-58,-84,A06
-64,-72,-60,-80,-69,-91,-71,-77,A06
-65,-66,-61,-80,-67,-92,-71,-77,A06
-65,-66,-61,-80,-67,-92,-71,-77,A06
-81,-74,-55,-87,-67,-79,-66,-87,A06
-80,-75,-55,-90,-66,-79,-67,-88,A06
-80,-75,-55,-90,-66,-79,-67,-88,A06
-80,-74,-55,-87,-67,-80,-67,-86,A06
-78,-73,-56,-87,-67,-81,-70,-87,A06
-78,-73,-56,-87,-67,-81,-70,-87,A06
-80,-74,-56,-89,-67,-79,-68,-88,A06
-80,-74,-56,-89,-67,-79,-68,-88,A06
-78,-75,-56,-93,-65,-79,-68,-85,A06
-82,-74,-56,-86,-66,-86,-69,-87,A06
-82,-74,-56,-86,-66,-86,-69,-87,A06
-81,-75,-57,-91,-65,-82,-68,-86,A06
-78,-74,-56,-90,-65,-86,-69,-86,A06
-80,-74,-56,-91,-66,-81,-69,-88,A06
-80,-74,-56,-91,-66,-81,-69,-88,A06
-62,-70,-59,-87,-67,-77,-60,-83,A06
-67,-67,-60,-79,-61,-74,-55,-78,A06
-67,-67,-60,-79,-61,-74,-55,-78,A06
-68,-67,-63,-79,-61,-75,-58,-79,A06
-69,-67,-63,-78,-61,-75,-58,-75,A06
-69,-67,-63,-78,-61,-75,-58,-75,A06
-69,-67,-73,-79,-60,-74,-58,-76,A06
-65,-73,-58,-79,-58,-77,-59,-79,A06
-69,-63,-63,-96,-75,-83,-64,-82,A06
-69,-63,-63,-96,-75,-83,-64,-82,A06
-69,-60,-60,-94,-73,-77,-65,-82,A06
-71,-65,-56,-86,-70,-86,-70,-79,A06
-68,-61,-53,-85,-61,-87,-66,-79,A06
-68,-61,-53,-85,-61,-87,-66,-79,A06
-69,-60,-52,-84,-62,-86,-63,-83,A06
-70,-60,-54,-87,-62,-86,-65,-81,A06
-70,-60,-54,-87,-62,-86,-65,-81,A06
-69,-61,-50,-84,-62,-86,-65,-83,A06
-68,-62,-53,-84,-61,-86,-64,-78,A06
-68,-60,-52,-84,-61,-89,-65,-83,A06
-70,-60,-53,-85,-62,-89,-64,-84,A06
-70,-60,-53,-85,-62,-89,-64,-84,A06
-68,-60,-52,-87,-61,-92,-64,-85,A06
-64,-61,-64,-90,-69,-84,-60,-83,A06
-64,-61,-64,-90,-69,-84,-60,-83,A06
-58,-60,-64,-87,-74,-81,-61,-85,A06
-63,-60,-61,-87,-73,-81,-60,-86,A06
-63,-60,-61,-87,-73,-81,-60,-86,A06
-63,-61,-67,-90,-72,-84,-61,-86,A06
-62,-60,-53,-85,-65,-78,-63,-90,A06
-62,-60,-53,-85,-65,-78,-63,-90,A06
-64,-61,-56,-87,-66,-80,-64,-90,A06
-64,-60,-53,-86,-67,-78,-64,-94,A06
-64,-60,-53,-86,-67,-78,-64,-94,A06
-66,-59,-56,-85,-67,-80,-64,-92,A06
-67,-59,-56,-86,-72,-81,-59,-87,A06
-67,-60,-62,-82,-72,-75,-55,-89,A06
-68,-59,-63,-84,-73,-75,-55,-89,A06
-68,-59,-63,-84,-73,-75,-55,-89,A06
-67,-60,-61,-84,-71,-75,-57,-87,A06
-64,-56,-57,-85,-62,-80,-64,-74,A06
-64,-56,-57,-85,-62,-80,-64,-74,A06
-75,-60,-63,-94,-67,-74,-63,-83,A06
-64,-70,-57,-94,-65,-74,-64,-79,A06
-64,-70,-57,-94,-65,-74,-64,-79,A06
-64,-69,-56,-89,-65,-74,-65,-81,A06
-64,-70,-57,-94,-65,-80,-65,-80,A06
-62,-69,-58,-94,-65,-74,-65,-80,A06
-62,-74,-57,-93,-65,-80,-64,-80,A06
-62,-74,-57,-93,-65,-80,-64,-80,A06
-60,-70,-57,-93,-65,-74,-65,-80,A06
-73,-62,-69,-88,-71,-90,-73,-81,A06
-64,-53,-55,-81,-65,-82,-64,-83,A06
-64,-53,-55,-81,-65,-82,-64,-83,A06
-66,-56,-55,-79,-64,-78,-64,-82,A06
-71,-63,-53,-78,-63,-89,-66,-82,A06
-71,-63,-53,-78,-63,-89,-66,-82,A06
-71,-64,-53,-78,-65,-93,-67,-81,A06
-76,-71,-53,-80,-73,-87,-64,-80,A06
-76,-71,-53,-80,-73,-87,-64,-80,A06
-65,-55,-57,-88,-64,-82,-73,-83,A06
-65,-53,-58,-86,-63,-83,-59,-83,A06
-65,-53,-58,-86,-63,-83,-59,-83,A06
-64,-53,-58,-88,-63,-81,-59,-84,A06
-65,-55,-53,-92,-68,-78,-58,-91,A06
-65,-55,-53,-92,-68,-78,-58,-91,A06
-63,-55,-55,-88,-69,-78,-60,-94,A06
-65,-56,-56,-89,-70,-79,-61,-91,A06
-59,-58,-63,-90,-72,-88,-67,-89,A07
