timestamp,CSG518-1,CSG518-2,CSG518-3,CSG518-4,CSG518-5,CSG518-6,CSG518-7,CSG518-8,grid
302691,-81,-86,-71,-86,-73,-80,-64,-93,A02
308221,-68,-78,-62,-81,-71,-78,-68,-87,A02
317749,-63,-74,-65,-83,-71,-77,-65,-89,A02
317749,-63,-74,-65,-83,-71,-77,-65,-89,A02
323277,-79,-85,-65,-79,-73,-70,-63,-87,A02
332809,-64,-80,-64,-93,-62,-87,-70,-85,A02
332809,-64,-80,-64,-93,-62,-87,-70,-85,A02
338339,-68,-77,-58,-84,-73,-66,-66,-85,A02
347868,-69,-74,-60,-82,-70,-66,-68,-90,A02
347868,-69,-74,-60,-82,-70,-66,-68,-90,A02
353399,-69,-74,-61,-82,-69,-65,-65,-87,A02
362928,-69,-74,-60,-83,-68,-64,-64,-89,A02
368456,-67,-73,-61,-81,-65,-67,-67,-88,A02
368456,-67,-73,-61,-81,-65,-67,-67,-88,A02
373985,-64,-75,-63,-88,-71,-76,-62,-87,A02
383514,-73,-74,-59,-88,-64,-71,-71,-82,A02
383514,-73,-74,-59,-88,-64,-71,-71,-82,A02
388841,-72,-75,-59,-86,-63,-68,-69,-82,A02
398369,-70,-93,-68,-89,-82,-74,-63,-81,A02
403897,-65,-83,-64,-80,-60,-74,-64,-87,A02
403897,-65,-83,-64,-80,-60,-74,-64,-87,A02
409425,-69,-87,-69,-82,-71,-75,-63,-88,A02
418952,-70,-86,-71,-80,-70,-73,-62,-87,A02
418952,-70,-86,-71,-80,-70,-73,-62,-87,A02
424480,-68,-86,-70,-81,-70,-73,-62,-88,A02
434009,-66,-86,-68,-80,-70,-79,-63,-86,A02
434009,-66,-86,-68,-80,-70,-79,-63,-86,A02
439538,-74,-86,-72,-79,-74,-71,-72,-90,A02
449067,-73,-83,-79,-79,-70,-70,-73,-90,A02
449067,-73,-83,-79,-79,-70,-70,-73,-90,A02
454598,-76,-83,-77,-81,-75,-72,-71,-89,A02
463927,-71,-88,-76,-81,-75,-72,-68,-89,A02
469456,-76,-80,-61,-84,-83,-79,-65,-83,A02
469456,-76,-80,-61,-84,-83,-79,-65,-83,A02
474985,-83,-83,-70,-88,-74,-78,-60,-90,A02
484516,-80,-80,-70,-88,-78,-77,-60,-89,A02
484516,-80,-80,-70,-88,-78,-77,-60,-89,A02
490047,-79,-79,-70,-89,-77,-80,-60,-90,A02
499575,-81,-81,-73,-86,-74,-77,-61,-86,A02
499575,-81,-81,-73,-86,-74,-77,-61,-86,A02
505105,-83,-79,-70,-90,-71,-86,-60,-85,A02
514634,-83,-78,-73,-88,-72,-81,-59,-88,A02
514634,-83,-78,-73,-88,-72,-81,-59,-88,A02
520163,-83,-80,-71,-90,-77,-78,-60,-88,A02
529490,-80,-81,-71,-89,-78,-77,-60,-89,A02
535019,-84,-80,-69,-93,-77,-74,-59,-87,A02
535019,-84,-80,-69,-93,-77,-74,-59,-87,A02
540549,-78,-84,-80,-81,-77,-79,-62,-81,A02
549877,-78,-86,-71,-81,-81,-80,-63,-84,A02
555406,-65,-85,-67,-84,-66,-75,-61,-86,A02
560734,-65,-79,-70,-84,-62,-71,-62,-77,A02
560734,-65,-79,-70,-84,-62,-71,-62,-77,A02
566264,-73,-77,-70,-91,-70,-83,-68,-83,A02
575792,-74,-79,-68,-81,-67,-70,-62,-90,A02
575792,-74,-79,-68,-81,-67,-70,-62,-90,A02
581321,-73,-80,-65,-92,-65,-70,-63,-88,A02
590851,-70,-85,-76,-83,-64,-71,-73,-90,A02
590851,-70,-85,-76,-83,-64,-71,-73,-90,A02
596378,-65,-76,-72,-92,-69,-80,-64,-92,A02
605909,-65,-81,-65,-83,-65,-74,-60,-93,A02
611237,-75,-85,-66,-81,-68,-67,-66,-88,A02
611237,-75,-85,-66,-81,-68,-67,-66,-88,A02
616767,-73,-80,-68,-86,-59,-71,-70,-86,A02
626295,-85,-83,-65,-92,-65,-69,-55,-86,A02
626295,-85,-83,-65,-92,-65,-69,-55,-86,A02
631825,-83,-76,-63,-89,-67,-76,-57,-85,A02
641153,-75,-80,-64,-90,-65,-74,-56,-88,A02
646683,-81,-82,-63,-94,-68,-72,-56,-84,A02
646683,-81,-82,-63,-94,-68,-72,-56,-84,A02
652012,-87,-84,-63,-90,-67,-73,-55,-86,A02
661541,-83,-85,-64,-94,-68,-73,-56,-87,A02
661541,-83,-85,-64,-94,-68,-73,-56,-87,A02
667071,-82,-84,-65,-96,-67,-72,-56,-86,A02
667071,-82,-84,-65,-96,-67,-72,-56,-86,A02
677603,-72,-83,-64,-87,-68,-72,-57,-88,A02
687134,-67,-78,-60,-85,-66,-80,-75,-84,A02
692663,-65,-79,-60,-85,-66,-79,-69,-81,A02
692663,-65,-79,-60,-85,-66,-79,-69,-81,A02
698191,-70,-79,-60,-91,-65,-84,-70,-82,A02
707719,-69,-77,-59,-88,-66,-78,-70,-82,A02
713248,-68,-79,-60,-88,-65,-75,-72,-81,A02
713248,-68,-79,-60,-88,-65,-75,-72,-81,A02
718777,-70,-79,-61,-89,-63,-77,-70,-84,A02
728306,-70,-79,-60,-88,-66,-81,-71,-82,A02
728306,-70,-79,-60,-88,-66,-81,-71,-82,A02
733836,-67,-77,-61,-89,-66,-78,-69,-82,A02
743366,-71,-78,-61,-91,-65,-77,-71,-81,A02
743366,-71,-78,-61,-91,-65,-77,-71,-81,A02
748895,-71,-78,-61,-90,-66,-77,-66,-82,A02
758225,-70,-80,-59,-88,-65,-77,-69,-83,A02
763754,-69,-78,-60,-88,-66,-77,-69,-83,A02
763754,-69,-78,-60,-88,-66,-77,-69,-83,A02
769284,-71,-78,-62,-88,-65,-78,-70,-82,A02
778813,-69,-79,-59,-88,-66,-76,-70,-81,A02
778813,-69,-79,-59,-88,-66,-76,-70,-81,A02
784342,-70,-78,-61,-87,-66,-77,-69,-82,A02
793870,-71,-78,-59,-87,-65,-79,-69,-83,A02
793870,-71,-78,-59,-87,-65,-79,-69,-83,A02
799399,-69,-82,-61,-89,-66,-77,-69,-81,A02
808928,-70,-79,-61,-87,-66,-76,-68,-81,A02
808928,-70,-79,-61,-87,-66,-76,-68,-81,A02
814458,-70,-79,-61,-85,-66,-77,-69,-78,A02
823987,-70,-77,-61,-86,-64,-77,-71,-82,A02
823987,-70,-77,-61,-86,-64,-77,-71,-82,A02
829517,-72,-81,-58,-87,-65,-77,-69,-81,A02
838846,-70,-78,-60,-87,-65,-78,-72,-83,A02
844377,-69,-79,-61,-86,-65,-78,-70,-81,A02
844377,-69,-79,-61,-86,-65,-78,-70,-81,A02
849906,-70,-75,-61,-89,-65,-79,-70,-81,A02
859436,-70,-78,-61,-89,-65,-76,-71,-81,A02
864965,-69,-78,-61,-85,-66,-75,-70,-82,A02
864965,-69,-78,-61,-85,-66,-75,-70,-82,A02
870293,-69,-79,-61,-87,-64,-74,-70,-81,A02
879821,-69,-79,-61,-87,-66,-74,-70,-82,A02
879821,-69,-79,-61,-87,-66,-74,-70,-82,A02
885351,-70,-78,-61,-87,-66,-78,-71,-82,A02
894680,-69,-78,-61,-87,-65,-76,-69,-82,A02
900209,-69,-78,-63,-89,-65,-76,-71,-82,A02
900209,-69,-78,-63,-89,-65,-76,-71,-82,A02
905740,-70,-79,-61,-87,-65,-77,-71,-82,A02
915267,-68,-78,-61,-86,-66,-77,-69,-81,A02
915267,-68,-78,-61,-86,-66,-77,-69,-81,A02
920795,-72,-78,-60,-86,-65,-76,-69,-81,A02
930326,-69,-76,-58,-88,-63,-79,-72,-82,A02
930326,-69,-76,-58,-88,-63,-79,-72,-82,A02
935658,-64,-75,-61,-81,-63,-78,-80,-91,A02
935658,-64,-75,-61,-81,-63,-78,-80,-91,A02
945989,-68,-80,-69,-91,-63,-74,-70,-85,A02
955518,-75,-78,-70,-87,-66,-78,-65,-83,A02
955518,-75,-78,-70,-87,-66,-78,-65,-83,A02
961047,-74,-77,-67,-78,-63,-78,-68,-88,A02
970574,-73,-81,-65,-84,-61,-78,-57,-85,A02
975902,-78,-82,-62,-82,-65,-76,-55,-88,A02
975902,-78,-82,-62,-82,-65,-76,-55,-88,A02
981433,-72,-80,-58,-80,-70,-87,-64,-81,A02
990965,-69,-84,-57,-79,-72,-85,-69,-83,A02
990965,-69,-84,-57,-79,-72,-85,-69,-83,A02
996495,-69,-84,-57,-80,-68,-88,-63,-84,A02
1005826,-69,-84,-58,-79,-67,-89,-63,-82,A02
1011354,-69,-84,-58,-79,-68,-80,-61,-82,A02
1011354,-69,-84,-58,-79,-68,-80,-61,-82,A02
1016884,-73,-83,-58,-79,-68,-83,-63,-83,A02
1026411,-69,-83,-57,-79,-67,-81,-62,-84,A02
1031941,-68,-84,-57,-80,-68,-86,-65,-83,A02
1031941,-68,-84,-57,-80,-68,-86,-65,-83,A02
1037470,-70,-84,-58,-79,-67,-84,-63,-81,A02
1046998,-69,-83,-57,-79,-66,-85,-63,-85,A02
1046998,-69,-83,-57,-79,-66,-85,-63,-85,A02
1052530,-69,-82,-57,-79,-67,-86,-63,-82,A02
1062059,-69,-83,-56,-80,-66,-92,-63,-82,A02
1067587,-70,-83,-57,-80,-69,-86,-61,-82,A02
1067587,-70,-83,-57,-80,-69,-86,-61,-82,A02
1073119,-69,-87,-57,-79,-70,-82,-62,-82,A02
1082649,-68,-84,-58,-79,-67,-84,-62,-83,A02
1082649,-68,-84,-58,-79,-67,-84,-62,-83,A02
1087981,-69,-83,-59,-81,-68,-80,-63,-83,A02
1097514,-70,-84,-58,-79,-68,-91,-63,-78,A02
1097514,-70,-84,-58,-79,-68,-91,-63,-78,A02
1103046,-69,-83,-58,-80,-68,-92,-63,-82,A02
1112574,-70,-84,-58,-82,-67,-88,-63,-82,A02
1118104,-68,-81,-58,-80,-67,-89,-63,-84,A02
1118104,-68,-81,-58,-80,-67,-89,-63,-84,A02
1123633,-69,-85,-57,-79,-67,-91,-64,-83,A02
1133161,-70,-84,-57,-80,-66,-89,-62,-85,A02
1133161,-70,-84,-57,-80,-66,-89,-62,-85,A02
1138691,-70,-83,-57,-80,-67,-90,-61,-81,A02
1148220,-70,-82,-58,-80,-67,-89,-67,-83,A02
1148220,-70,-82,-58,-80,-67,-89,-67,-83,A02
1153751,-70,-83,-57,-80,-67,-88,-63,-82,A02
1163283,-69,-79,-57,-78,-68,-89,-63,-83,A02
1163283,-69,-79,-57,-78,-68,-89,-63,-83,A02
1168812,-69,-81,-58,-77,-68,-89,-63,-85,A02
1178340,-69,-82,-58,-79,-68,-83,-62,-85,A02
1178340,-69,-82,-58,-79,-68,-83,-62,-85,A02
1183868,-69,-85,-57,-79,-67,-83,-63,-84,A02
1193396,-69,-85,-58,-80,-69,-87,-63,-81,A02
1193396,-69,-85,-58,-80,-69,-87,-63,-81,A02
1198926,-69,-85,-58,-79,-66,-93,-63,-82,A02
1208454,-69,-83,-58,-77,-70,-93,-64,-82,A02
1208454,-69,-83,-58,-77,-70,-93,-64,-82,A02
1213983,-69,-85,-57,-80,-70,-91,-64,-83,A02
1213983,-69,-85,-57,-80,-70,-91,-64,-83,A02
1224514,-69,-84,-57,-79,-69,-92,-63,-84,A02
1234042,-69,-81,-56,-81,-71,-94,-63,-83,A02
1234042,-69,-81,-56,-81,-71,-94,-63,-83,A02
1239574,-68,-82,-57,-79,-68,-94,-62,-80,A02
1249103,-73,-85,-68,-79,-71,-73,-69,-84,A02
1249103,-73,-85,-68,-79,-71,-73,-69,-84,A02
17437273,-65,-78,-62,-82,-63,-81,-62,-83,A03
17442599,-67,-76,-62,-84,-63,-82,-62,-83,A03
17442599,-67,-76,-62,-84,-63,-82,-62,-83,A03
17447925,-64,-78,-60,-83,-63,-83,-58,-84,A03
17457251,-65,-77,-65,-83,-64,-82,-60,-79,A03
17462577,-64,-78,-68,-85,-60,-83,-60,-83,A03
17462577,-64,-78,-68,-85,-60,-83,-60,-83,A03
17467904,-64,-78,-69,-85,-63,-83,-63,-83,A03
17478233,-64,-78,-62,-86,-63,-82,-63,-84,A03
17478233,-64,-78,-62,-86,-63,-82,-63,-84,A03
17483560,-64,-80,-62,-86,-63,-82,-63,-85,A03
17492890,-64,-77,-63,-85,-61,-83,-63,-84,A03
17498217,-64,-80,-62,-84,-63,-82,-63,-85,A03
17498217,-64,-80,-62,-84,-63,-82,-63,-85,A03
17503545,-63,-79,-62,-86,-63,-82,-60,-83,A03
17512873,-64,-80,-59,-85,-59,-82,-63,-83,A03
17518201,-64,-79,-60,-86,-63,-81,-64,-82,A03
17518201,-64,-79,-60,-86,-63,-81,-64,-82,A03
17523529,-64,-79,-62,-81,-63,-82,-62,-83,A03
17532856,-65,-79,-62,-81,-64,-81,-62,-85,A03
17538182,-65,-77,-62,-81,-63,-84,-59,-84,A03
17543510,-65,-77,-62,-82,-63,-82,-62,-84,A03
17543510,-65,-77,-62,-82,-63,-82,-62,-84,A03
17548839,-64,-78,-62,-79,-63,-83,-63,-83,A03
17558166,-66,-79,-61,-82,-59,-85,-65,-85,A03
17563494,-70,-81,-61,-81,-62,-83,-65,-95,A03
17563494,-70,-81,-61,-81,-62,-83,-65,-95,A03
17568821,-70,-80,-60,-82,-65,-83,-64,-95,A03
17578148,-72,-79,-60,-84,-66,-81,-64,-87,A03
17583477,-64,-77,-63,-81,-63,-85,-62,-86,A03
17583477,-64,-77,-63,-81,-63,-85,-62,-86,A03
17588804,-65,-76,-62,-84,-63,-80,-62,-84,A03
17598131,-64,-78,-62,-81,-63,-81,-62,-84,A03
17603458,-65,-78,-62,-80,-63,-81,-62,-84,A03
17603458,-65,-78,-62,-80,-63,-81,-62,-84,A03
17608787,-65,-78,-62,-81,-63,-82,-62,-83,A03
17608787,-65,-78,-62,-81,-63,-82,-62,-83,A03
17619115,-65,-78,-62,-81,-63,-81,-59,-84,A03
17628441,-65,-78,-62,-80,-63,-81,-62,-84,A03
17633767,-66,-77,-62,-81,-63,-81,-60,-85,A03
17633767,-66,-77,-62,-81,-63,-81,-60,-85,A03
17639094,-64,-78,-62,-80,-62,-81,-63,-84,A03
17648421,-65,-78,-62,-80,-60,-82,-63,-83,A03
17653747,-65,-77,-60,-80,-62,-81,-62,-83,A03
17653747,-65,-77,-60,-80,-62,-81,-62,-83,A03
17659074,-66,-78,-62,-80,-61,-82,-62,-83,A03
17668400,-65,-77,-62,-80,-63,-82,-59,-83,A03
17673726,-65,-78,-71,-79,-69,-81,-63,-83,A03
17679052,-65,-78,-62,-80,-63,-81,-60,-84,A03
17679052,-65,-78,-62,-80,-63,-81,-60,-84,A03
17684379,-65,-78,-62,-82,-63,-83,-63,-84,A03
17693708,-65,-77,-61,-80,-63,-82,-63,-84,A03
17699034,-65,-78,-62,-80,-60,-84,-62,-84,A03
17699034,-65,-78,-62,-80,-60,-84,-62,-84,A03
17704361,-66,-78,-61,-81,-63,-82,-62,-84,A03
17713688,-65,-77,-61,-81,-64,-81,-62,-84,A03
17719014,-64,-76,-62,-81,-63,-81,-60,-84,A03
17724343,-65,-78,-64,-79,-63,-82,-59,-84,A03
17729671,-65,-78,-62,-79,-58,-82,-63,-82,A03
17911327,-63,-86,-56,-85,-61,-71,-70,-85,A04
17916655,-64,-85,-55,-82,-62,-71,-70,-83,A04
17916655,-64,-85,-55,-82,-62,-71,-70,-83,A04
17921983,-63,-86,-56,-83,-60,-73,-69,-86,A04
17931312,-63,-87,-56,-81,-61,-71,-68,-85,A04
17936639,-63,-87,-57,-82,-65,-72,-70,-85,A04
17936639,-63,-87,-57,-82,-65,-72,-70,-85,A04
17941966,-62,-85,-57,-84,-60,-72,-69,-86,A04
17951294,-64,-86,-57,-83,-62,-71,-69,-83,A04
17956620,-62,-86,-56,-84,-62,-72,-70,-85,A04
17961951,-64,-86,-56,-82,-62,-71,-70,-85,A04
17961951,-64,-86,-56,-82,-62,-71,-70,-85,A04
17967279,-64,-86,-57,-83,-60,-71,-70,-84,A04
17976607,-64,-84,-57,-82,-60,-71,-70,-85,A04
17981937,-62,-87,-73,-86,-62,-71,-69,-84,A04
17981937,-62,-87,-73,-86,-62,-71,-69,-84,A04
17987264,-63,-86,-57,-84,-64,-71,-70,-85,A04
17996590,-64,-86,-55,-83,-62,-71,-70,-85,A04
18001918,-63,-86,-56,-84,-62,-71,-69,-85,A04
18001918,-63,-86,-56,-84,-62,-71,-69,-85,A04
18007245,-64,-86,-57,-81,-62,-72,-70,-84,A04
18016575,-63,-86,-56,-81,-62,-71,-70,-84,A04
18021903,-62,-83,-56,-80,-62,-71,-71,-85,A04
18027236,-63,-85,-57,-80,-62,-71,-69,-84,A04
18027236,-63,-85,-57,-80,-62,-71,-69,-84,A04
18032565,-63,-86,-58,-80,-73,-71,-70,-84,A04
18041891,-63,-85,-57,-81,-62,-70,-70,-86,A04
18047218,-61,-88,-57,-81,-62,-72,-70,-83,A04
18047218,-61,-88,-57,-81,-62,-72,-70,-83,A04
18052545,-63,-84,-56,-83,-59,-71,-69,-85,A04
18061872,-63,-85,-57,-81,-60,-71,-70,-85,A04
18067200,-64,-86,-56,-80,-62,-70,-70,-85,A04
18072531,-63,-87,-58,-81,-63,-72,-70,-83,A04
18072531,-63,-87,-58,-81,-63,-72,-70,-83,A04
18077862,-64,-87,-56,-83,-59,-71,-70,-84,A04
18087192,-64,-85,-56,-83,-61,-72,-70,-85,A04
18092520,-72,-88,-56,-83,-62,-71,-70,-84,A04
18097847,-62,-85,-73,-85,-62,-71,-70,-85,A04
18097847,-62,-85,-73,-85,-62,-71,-70,-85,A04
18103174,-73,-85,-56,-85,-62,-71,-70,-84,A04
18112505,-64,-86,-56,-88,-59,-71,-70,-85,A04
18117833,-63,-87,-56,-81,-62,-71,-69,-82,A04
18117833,-63,-87,-56,-81,-62,-71,-69,-82,A04
18123161,-63,-87,-58,-85,-60,-72,-70,-81,A04
18132490,-64,-86,-56,-90,-63,-70,-70,-82,A04
18137817,-59,-87,-56,-84,-62,-71,-70,-86,A04
18143144,-63,-87,-56,-83,-61,-72,-69,-84,A04
18148475,-63,-86,-56,-85,-59,-72,-70,-85,A04
18153803,-63,-85,-56,-81,-61,-73,-74,-86,A04
18159131,-63,-82,-60,-85,-61,-70,-67,-86,A04
18159131,-63,-82,-60,-85,-61,-70,-67,-86,A04
18164458,-64,-91,-57,-85,-62,-72,-67,-85,A04
18173788,-70,-81,-60,-84,-63,-69,-67,-81,A04
18179117,-70,-80,-60,-89,-61,-70,-70,-81,A04
18179117,-70,-80,-60,-89,-61,-70,-70,-81,A04
18184449,-63,-81,-57,-86,-62,-71,-73,-86,A04
18193776,-63,-86,-57,-81,-62,-71,-70,-85,A04
18199103,-64,-86,-56,-81,-59,-71,-70,-86,A04
18204431,-63,-85,-57,-83,-59,-71,-69,-85,A04
18305086,-65,-73,-55,-89,-66,-87,-63,-85,A05
18314412,-65,-71,-55,-87,-62,-80,-61,-86,A05
18319738,-63,-71,-52,-86,-65,-83,-63,-85,A05
18319738,-63,-71,-52,-86,-65,-83,-63,-85,A05
18325065,-65,-71,-55,-87,-65,-83,-61,-86,A05
18334391,-65,-71,-55,-85,-65,-82,-70,-85,A05
18339719,-71,-71,-54,-87,-65,-81,-63,-86,A05
18345048,-65,-72,-55,-80,-67,-83,-61,-86,A05
18345048,-65,-72,-55,-80,-67,-83,-61,-86,A05
18350376,-65,-71,-54,-87,-66,-81,-63,-87,A05
18359709,-66,-71,-54,-88,-65,-82,-63,-87,A05
18365036,-66,-73,-55,-88,-65,-83,-62,-87,A05
18370364,-65,-70,-56,-87,-65,-81,-63,-87,A05
18370364,-65,-70,-56,-87,-65,-81,-63,-87,A05
18375692,-70,-71,-55,-87,-65,-82,-63,-85,A05
18375692,-70,-71,-55,-87,-65,-82,-63,-85,A05
18386022,-66,-72,-54,-89,-65,-83,-62,-88,A05
18395352,-65,-71,-58,-89,-65,-85,-63,-85,A05
18400679,-65,-71,-55,-93,-65,-84,-63,-86,A05
18406006,-65,-69,-55,-86,-65,-85,-61,-87,A05
18406006,-65,-69,-55,-86,-65,-85,-61,-87,A05
18411333,-66,-70,-55,-89,-65,-83,-60,-86,A05
18420660,-65,-71,-56,-89,-65,-83,-63,-86,A05
18425987,-65,-71,-55,-89,-73,-83,-60,-85,A05
18425987,-65,-71,-55,-89,-73,-83,-60,-85,A05
18431317,-66,-72,-73,-90,-65,-83,-62,-84,A05
18440645,-66,-71,-55,-87,-65,-81,-62,-85,A05
18445975,-66,-71,-54,-89,-65,-81,-63,-86,A05
18451302,-65,-71,-55,-91,-65,-83,-60,-86,A05
18451302,-65,-71,-55,-91,-65,-83,-60,-86,A05
18456633,-66,-72,-54,-89,-65,-84,-63,-86,A05
18465961,-66,-72,-55,-88,-65,-82,-63,-87,A05
18471291,-65,-71,-57,-89,-64,-83,-63,-85,A05
18471291,-65,-71,-57,-89,-64,-83,-63,-85,A05
18476620,-65,-71,-55,-88,-65,-83,-62,-85,A05
18485950,-70,-71,-54,-86,-65,-84,-63,-86,A05
18491280,-65,-71,-55,-89,-64,-84,-63,-88,A05
18496606,-65,-71,-55,-90,-65,-82,-63,-86,A05
18496606,-65,-71,-55,-90,-65,-82,-63,-86,A05
18501935,-60,-71,-55,-89,-65,-87,-62,-86,A05
18511261,-65,-70,-54,-87,-64,-83,-62,-85,A05
18516588,-65,-72,-55,-87,-65,-85,-62,-86,A05
18516588,-65,-72,-55,-87,-65,-85,-62,-86,A05
18521917,-69,-71,-55,-87,-65,-83,-62,-86,A05
18531245,-65,-71,-55,-88,-64,-83,-62,-86,A05
18536572,-65,-71,-55,-87,-65,-82,-63,-85,A05
18536572,-65,-71,-55,-87,-65,-82,-63,-85,A05
18541901,-65,-71,-54,-84,-65,-82,-63,-86,A05
18551227,-65,-71,-55,-87,-73,-85,-62,-86,A05
18556555,-66,-71,-55,-86,-64,-83,-73,-83,A05
18561882,-65,-71,-55,-86,-65,-85,-63,-85,A05
18561882,-65,-71,-55,-86,-65,-85,-63,-85,A05
18567210,-66,-71,-55,-86,-65,-82,-62,-87,A05
18576539,-67,-71,-55,-85,-67,-83,-63,-84,A05
18581867,-66,-71,-54,-85,-65,-86,-62,-88,A05
18581867,-66,-71,-54,-85,-65,-86,-62,-88,A05
18587195,-65,-72,-54,-86,-66,-83,-62,-85,A05
18596522,-66,-72,-54,-86,-65,-83,-62,-86,A05
1397162,-62,-73,-56,-80,-61,-78,-62,-78,A06
1397162,-62,-73,-56,-80,-61,-78,-62,-78,A06
1402693,-63,-74,-56,-79,-60,-78,-62,-77,A06
1412224,-62,-72,-58,-81,-63,-78,-62,-78,A06
1412224,-62,-72,-58,-81,-63,-78,-62,-78,A06
1417751,-63,-72,-56,-79,-61,-78,-60,-78,A06
1427279,-63,-75,-56,-79,-61,-77,-63,-78,A06
1432807,-64,-73,-56,-80,-61,-77,-73,-78,A06
1432807,-64,-73,-56,-80,-61,-77,-73,-78,A06
1438337,-62,-73,-58,-80,-59,-77,-63,-79,A06
1447868,-63,-74,-57,-81,-60,-78,-62,-78,A06
1453396,-63,-74,-69,-80,-59,-78,-63,-78,A06
1453396,-63,-74,-69,-80,-59,-78,-63,-78,A06
1458928,-63,-74,-56,-80,-61,-78,-61,-79,A06
1468456,-63,-73,-55,-81,-73,-78,-62,-78,A06
1473985,-62,-73,-56,-81,-58,-77,-62,-79,A06
1473985,-62,-73,-56,-81,-58,-77,-62,-79,A06
1479513,-62,-73,-73,-81,-61,-79,-63,-77,A06
1489841,-64,-73,-55,-80,-58,-78,-62,-78,A06
1489841,-64,-73,-55,-80,-58,-78,-62,-78,A06
1495171,-63,-74,-56,-80,-61,-78,-63,-78,A06
1495171,-63,-74,-56,-80,-61,-78,-63,-78,A06
1505700,-63,-74,-57,-79,-61,-77,-63,-78,A06
1515229,-63,-73,-56,-79,-61,-77,-73,-79,A06
1515229,-63,-73,-56,-79,-61,-77,-73,-79,A06
1520759,-62,-74,-56,-80,-61,-77,-62,-79,A06
1520759,-62,-74,-56,-80,-61,-77,-62,-79,A06
1531289,-61,-74,-57,-80,-61,-76,-62,-78,A06
1540818,-63,-73,-72,-82,-61,-79,-66,-78,A06
1546348,-62,-71,-58,-81,-73,-78,-61,-78,A06
1546348,-62,-71,-58,-81,-73,-78,-61,-78,A06
1551877,-63,-74,-56,-81,-62,-76,-62,-76,A06
1561408,-63,-73,-56,-82,-61,-78,-63,-78,A06
1566936,-62,-74,-54,-81,-60,-78,-62,-78,A06
1566936,-62,-74,-54,-81,-60,-78,-62,-78,A06
1572465,-62,-74,-56,-82,-60,-78,-62,-77,A06
1581993,-62,-73,-58,-80,-58,-78,-62,-78,A06
1587521,-62,-74,-55,-81,-61,-74,-62,-78,A06
1587521,-62,-74,-55,-81,-61,-74,-62,-78,A06
1592850,-63,-74,-56,-80,-61,-77,-61,-78,A06
1592850,-63,-74,-56,-80,-61,-77,-61,-78,A06
1603380,-64,-74,-56,-82,-72,-77,-63,-78,A06
1612914,-67,-73,-56,-81,-59,-79,-63,-78,A06
1618445,-63,-71,-56,-81,-59,-74,-63,-79,A06
1623772,-63,-74,-56,-81,-61,-78,-62,-77,A06
1629302,-63,-74,-56,-81,-61,-78,-62,-78,A06
1629302,-63,-74,-56,-81,-61,-78,-62,-78,A06
1634831,-62,-74,-59,-81,-60,-77,-63,-79,A06
1644359,-63,-74,-55,-81,-58,-77,-62,-78,A06
1649688,-61,-72,-56,-82,-61,-77,-63,-78,A06
1655217,-59,-73,-58,-82,-61,-77,-63,-78,A06
1655217,-59,-73,-58,-82,-61,-77,-63,-78,A06
1660746,-63,-71,-57,-81,-60,-78,-63,-77,A06
1660746,-63,-71,-57,-81,-60,-78,-63,-77,A06
1671277,-63,-74,-57,-80,-61,-77,-62,-78,A06
1680807,-63,-74,-56,-81,-61,-77,-62,-76,A06
1686335,-59,-72,-58,-81,-61,-75,-62,-78,A06
1686335,-59,-72,-58,-81,-61,-75,-62,-78,A06
1691865,-63,-74,-55,-80,-61,-77,-63,-77,A06
1701395,-63,-74,-56,-80,-61,-77,-59,-78,A06
1706924,-63,-74,-55,-85,-60,-82,-65,-78,A06
1706924,-63,-74,-55,-85,-60,-82,-65,-78,A06
1712452,-66,-67,-52,-92,-70,-80,-65,-79,A06
1721983,-74,-78,-53,-85,-80,-84,-61,-78,A06
1721983,-74,-78,-53,-85,-80,-84,-61,-78,A06
1727511,-75,-79,-53,-84,-80,-84,-61,-78,A06
1737040,-73,-80,-54,-84,-83,-88,-71,-78,A06
1742569,-71,-82,-52,-91,-78,-87,-73,-79,A06
1742569,-71,-82,-52,-91,-78,-87,-73,-79,A06
1748099,-65,-62,-55,-84,-69,-82,-60,-87,A06
1748099,-65,-62,-55,-84,-69,-82,-60,-87,A06
1758627,-62,-61,-55,-87,-65,-78,-58,-95,A06
1768156,-66,-61,-54,-90,-61,-83,-69,-83,A06
1768156,-66,-61,-54,-90,-61,-83,-69,-83,A06
1773687,-65,-59,-53,-91,-63,-82,-69,-82,A06
1783218,-64,-54,-54,-87,-61,-90,-71,-83,A06
1783218,-64,-54,-54,-87,-61,-90,-71,-83,A06
1788748,-64,-53,-55,-93,-63,-90,-69,-83,A06
1798277,-64,-54,-54,-92,-61,-89,-69,-80,A06
1803804,-64,-54,-54,-92,-62,-93,-69,-83,A06
1803804,-64,-54,-54,-92,-62,-93,-69,-83,A06
1809335,-65,-53,-55,-91,-63,-94,-70,-83,A06
1818863,-64,-53,-72,-90,-61,-91,-68,-82,A06
1824390,-64,-54,-55,-94,-62,-90,-70,-83,A06
1824390,-64,-54,-55,-94,-62,-90,-70,-83,A06
1829918,-64,-55,-54,-90,-63,-91,-70,-82,A06
1839446,-70,-59,-56,-92,-73,-83,-72,-81,A06
1839446,-70,-59,-56,-92,-73,-83,-72,-81,A06
1844974,-73,-70,-69,-81,-66,-83,-58,-86,A06
1854504,-61,-60,-48,-93,-71,-82,-67,-81,A06
